1	qid:1296909	求推荐日本踏春赏樱之旅行程安排！5-7天。	算了吧，到时候哪哪都是中国人，还特别贵。	0	41
1	qid:1135676	年收入未达到10万，能申请日本签证吗？	你对日本签证要求的年收入不太了解吧，如果你个人年收入不到10万，那你可以提供房产证、个人名下拥有的车辆的证明、个人在银行的存款证明或者是50万的银行流水。日本签证需要有一定存款证明的人。但是相对来说往返多次的日本签证会更难办，要求的东西要比这些还多。	0	6
1	qid:1135676	年收入未达到10万，能申请日本签证吗？	日本签证的办理对于个人收入问题并没有严格的审查工作。如果您的收入较高，办理日本签证时，签证可以使用的有效时间较长。如果您的收入较低，也不会影响到日本签证的办理。唯一存在的问题就是您必须选择靠谱的旅行社才能够进行办理，您可以登录日本大使馆的相关网站对旅行社进行查询，寻找各方面价钱较为合理的旅行社之后，即可进行办理。	0	6
1	qid:1052569	我女儿13岁了，想自己跟团去泰国，他同学都跟团去日本，她能不能去？	可以吧，毕竟他同学去过	0	7
1	qid:1052569	我女儿13岁了，想自己跟团去泰国，他同学都跟团去日本，她能不能去？	去是可以的 不过一个人还是不太安全	0	6
1	qid:1052569	我女儿13岁了，想自己跟团去泰国，他同学都跟团去日本，她能不能去？	年纪太小了，不合适，还是女孩子	0	6
1	qid:1052569	我女儿13岁了，想自己跟团去泰国，他同学都跟团去日本，她能不能去？	一个人还是算了吧  太小了  毕竟是女孩子  要是有同学陪就好了	0	6
1	qid:1052569	我女儿13岁了，想自己跟团去泰国，他同学都跟团去日本，她能不能去？	这个问题是父母决定的啊，我说能去你觉得放心吗？最好是叫几个同学结伴比较好，日本和泰国治安差距比较大	0	6
1	qid:1077268	日本迪士尼乐园5月天气怎么样？日本迪士尼乐园5月穿衣指南？日本迪士尼乐园5月注意事项	日本迪士尼乐园5月天气怎么样有很多朋友都想找个合适的时间带孩子去日本迪士尼游玩一下，如果你5月的时候有时间，那这时候的天气怎么样？合适出行吗？五月的日本迪士尼温度并不高，白天大约是24度，晚上则在15度左右，大家可以简单的准备一下行装，到那边好好玩几天。日本迪士尼的面积特别大，所以大家去的时候可以提前订一下住宿，最好是离着迪士尼比较近的地方，出行方便一些。日本迪士尼乐园5月穿衣指南5月去日本迪士尼游玩，穿衣方面大家需要注意一下，因为这时候的昼夜温差非常大，所以大家白天的时候需要穿衬衫，休闲裤，晚上则需要穿上风衣，或者是夹克等厚一点的衣服。这时候的日本还比较喜欢下雨，不过一般都是小阵雨，所以大家可以穿上一次性的雨衣，带上雨伞也可以。提醒大家，穿衣一定要稍微正式一点，尤其是家长，小孩子穿什么都可以，运动衣也行。日本迪士尼乐园5月注意事项日本迪士尼乐园中有很多精彩的表演活动，大家注意在进园的时候就拿上一份地图，这样方便寻找自己喜欢的项目。如果你进去之后有事情想要出来，这是可以的，但是大家需要注意去在手上盖上一个印章，这样当天还能再进去，就从那个专门的入园门口进去就行的。很多游玩累的朋友，都是中午出来回酒店休息一下，然后下午再回去的。吸烟的朋友需要注意，这里是不允许吸烟的，千万要记得哦。	0	6
1	qid:1160616	从韩国机场转机去日本，日元到哪里兑换比较方便	你到了日本机场以后，在机场就有兑换钱币的柜台，收不收手续费的问题我也不是很清楚，希望我的回答能帮到你，祝你旅游愉快。	0	6
1	qid:1160616	从韩国机场转机去日本，日元到哪里兑换比较方便	你好，很高兴回答你的问题，这当然是在韩国机场兑换韩币比较方便了，希望我的回答能帮助到你，祝你旅游愉快。	0	6
1	qid:1160616	从韩国机场转机去日本，日元到哪里兑换比较方便	你好，您可以在出发前在国内的中国银行兑换日元，你在机场的联合货币处直接兑换日元，希望我的回答对你有所帮助。	0	6
1	qid:1229091	持有韩国旅游签证，想去韩国旅游结束后，直接飞日本一趟。（行程是上海—首尔—日本）	你有日本签证的话，你直接去日本是没有问题的。如果你没有日本签证，最好是办理签证以后再飞往日本。韩国和日本是两个国家的，签证也是不一样的。签证要求上也是不一样的。你可以去韩国旅游前申请日本签证回来后直接可以拿到签证去日本了。	0	6
1	qid:1229091	持有韩国旅游签证，想去韩国旅游结束后，直接飞日本一趟。（行程是上海—首尔—日本）	在国内把日本的签证办好了再过去吧。日本的签证并不是特别的好办，你最好还是找个旅行社帮忙代办，需要什么资料你就准备好。	0	6
1	qid:1062941	求助日本鹿儿岛大阪奈良的路线	既然一定从鹿儿岛进，就可以顺便去九洲岛玩玩，其他可以按照鹿儿岛，熊本，福冈，长崎，实在时间不够可以把熊本去掉	0	6
1	qid:1062941	求助日本鹿儿岛大阪奈良的路线	一下逛这几个地方会很累，建议鹿儿岛和大阪一起游玩可以节省时间，还有就是感觉熊本没有太大的游玩价值，可以不去	0	6
1	qid:1157776	明天出发去日本东京大板箱根等哪里的温度是多少？	你可以去下载一个yahoo天气，上面会预报未来十天的天气，还是非常方便的，你还可以切换到任何国家看天气哦。	0	6
1	qid:1157776	明天出发去日本东京大板箱根等哪里的温度是多少？	你说的几个地方这几天天气都不错，东京今天最热，有30度，大阪28度，箱根还好一点25度，带衣服按照这个标准来就行。	0	6
1	qid:1157776	明天出发去日本东京大板箱根等哪里的温度是多少？	天气预报显示明天日本东京市19-25度，应该大阪也是差不多吧，会有点小雨。	0	6
1	qid:1074858	日本东京酒店住宿攻略？日本东京旅游住哪里方便？日本东京酒店推荐	日本东京酒店住宿攻略格拉斯丽新宿酒店是一家四星级酒店，消费价格在1000元到三千元不等，而酒店的地理位置很好，就位于新宿的歌舞伎町内部，周边有着地铁站，出行会非常的方便，除此之外，周围还有各式各样的小型店铺，像是药妆店就非常的多，对于女性朋友血拼非常不错。该酒店提供的房间稍微小一些，枕头倒还不错，有些枕头属于记忆枕，睡上一晚会非常的舒服。另外大家最好自行准备电源插座。日本东京旅游住哪里方便东京千禧三井花园饭店是一家四星级酒店，该酒店的日常消费在1600元到五千元不等，酒店的位置特别适合喜欢购物的女孩子，酒店位于三越百货的正对面，步行就可以到达银座，还有该地的驻地市场。该酒店提供的早餐是自助式早餐，包括各种日本美食和一些西式的菜肴另外酒店提供免费的无线网络，并且速度非常的快。该酒店建成于2014年，内部装置非常的新，卫生方面也是很重要的一点。该酒店的单人房较小，性价比不高双人床，房间价位虽然稍微高一些，但是性价比却会更高。日本东京酒店推荐东京京王广场酒店价位在两千元到六千元不等，该酒店是为了纪念hellokitty这个动画形象而专门推出了一系列的套房，这些套房是以hellokitty作为主题的，并且提供的餐点也是具有各种卡通形象非常有趣，这是口碑非常好的一个酒店，每天都会提供来回于迪士尼的免费班车，并且该酒店距离新宿火车站路程也很近。	0	6
1	qid:1069600	求推荐8.9月份日本旅行目的地	8月份过来也是可以的，这个时候有很多的烟火晚会，但就是只有一天的时间，一定要确定好再过来，不然错过可就是没有办法弥补的了。现场人超级多，建议选择一个比较合适的鞋子，千万不要摔倒了，这个季节还是有一些热的，而且在外边虫子也是很多的。薰衣草早就已经开过了，只能看见一些普通的花田了。住宿环境我觉得最好的就是山溪。	0	6
1	qid:1069600	求推荐8.9月份日本旅行目的地	9月份是旅行旺季，已经不太适合过来了，建议可以在8月初的时候就计划出发，这样还可以看见东京这里的一个烟火晚会，这个规模可是相当大的了。每年都会举办，但期限只有一天。一定要把时间掐好。平时也会有很多小的市区会举办烟火晚会，但只有这里是每年最大的规模，政#府也都很支持这样的行为，从而也吸引了很多外来的游客。	0	6
1	qid:1056541	如何结交一个日本女孩做女盆友？	可以去日本找啊，或者去日本的论坛问，在这里问有什么用	0	6
1	qid:1056541	如何结交一个日本女孩做女盆友？	不管是从日本占据GDP1%的爱情动作片里面还是从日本的各种影视作品中都可以得出结论，日本女性都比较独立，并不会出现那种，对你。如果你真的想结交一个日本的女人的话，你可以选择日本的网络工具，在网上，认识一位女生。而且，在日本，教育是，非常高的。如果你要认识一个教育多的女人的话，并不会对你十分的温柔善良。	0	6
